Id;y;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;Average
489;1;18.45239526;36.10034519;5.49468978;5.159666147;6.156110272;5.912551709;3.321666979;5.49468978;25.92746958;15.77401398;19.05924958;31.66189921;21.86831031;15.77401398;21.88858579;17.49828378
490;1;32.7732001;24.43820301;4.864041899;4.5012855;4.739905766;5.844018914;5.410116325;4.864041899;25.12175894;12.28743448;26.23907953;24.14668554;25.69238752;12.28743448;7.288636079;17.43226469
491;1;14.06351701;41.4223121;4.501465836;6.048384373;6.141070301;6.783706967;3.328902087;4.501465836;36.98788209;11.87114855;14.09226079;24.35133689;29.66624543;11.87114855;32.68731393;17.97187141
492;2;22.44111506;36.87851117;5.244557165;4.999535814;5.522179151;5.950639289;4.630170987;5.244557165;26.37930982;20.08295228;12.63302911;23.59077418;24.51372096;20.08295228;29.43929279;15.8697105
493;0;38.98330351;22.97996397;5.93969412;2.694611639;4.389048268;4.440504899;4.483304054;5.93969412;10.68728563;25.68958897;21.25840137;21.62991252;22.03357887;25.68958897;23.26870835;14.699882
494;0;22.63918605;21.14097304;4.657056494;5.224228697;5.51978866;6.27366355;4.450533507;4.657056494;30.32805621;28.4364243;30.76197536;20.83303809;27.80773112;28.4364243;31.03821196;16.55454405
495;0;19.47451643;15.75757904;6.152355279;4.181227937;5.177800238;5.783382051;3.70258972;6.152355279;24.41670981;31.84488078;34.47825314;28.01758853;21.13763979;31.84488078;25.72933608;16.50888648
496;1;26.76046758;36.79995538;6.191084381;3.896954739;6.149732828;4.397988168;3.588497633;6.191084381;10.3115018;27.74943341;13.25031561;26.61062933;13.30974866;27.74943341;26.14043862;16.00714595
497;0;10.28320056;28.27532691;4.692684648;6.0242295;6.383669694;6.798945163;4.580568957;4.692684648;37.1948572;25.81848375;28.7779981;24.76361208;19.43721831;25.81848375;26.00685993;18.14695652
498;2;21.12225887;38.12216942;5.805078037;4.702127671;5.504268914;5.791848314;4.103224015;5.805078037;24.51470876;14.26127496;12.5757896;30.71463473;25.12910267;14.26127496;20.97405965;17.59007299
499;2;21.8293981;21.76781809;5.56164847;4.462906683;3.587576848;6.480764472;4.30976592;5.56164847;32.96951001;28.76459642;20.49995525;22.17542846;37.23422721;28.76459642;17.96076619;15.93981773
500;1;18.63664036;35.50832422;5.543505511;5.104424785;6.136107546;5.875182653;4.057340149;5.543505511;25.48697308;16.24288997;19.51836534;28.61669425;25.05422655;16.24288997;20.86668989;17.30325488
501;1;31.90259329;25.4699145;5.112611434;4.400519656;5.040863168;5.625581472;4.253338656;5.112611434;22.61636877;13.7901863;25.92724504;27.56283548;21.38598203;13.7901863;31.87028761;15.55912657
502;0;32.85474869;23.57643034;6.283281361;3.059749231;6.361636195;3.309509966;4.214588311;6.283281361;1.922058089;38.64514162;27.81747011;12.39910012;32.22195869;38.64514162;27.10211673;17.46204047
503;0;23.73698541;12.44250519;5.117986089;4.65339288;5.178599981;5.943122569;5.232361594;5.117986089;26.28990774;43.74495311;35.20013954;28.91505926;15.27348408;43.74495311;24.89983597;15.89558399
504;0;29.63772591;18.98662783;6.591723417;2.612805663;3.643975815;5.180498337;5.143951921;6.591723417;17.80676489;24.69395762;24.27850713;30.53347471;19.14357543;24.69395762;24.52486067;16.25740834
505;0;12.34679117;20.96913487;5.340691176;5.321417124;5.292012378;6.699231352;4.513765306;5.340691176;35.84890258;35.62275366;28.24706045;19.68975495;22.1817948;35.62275366;29.57615457;17.64641416
506;0;16.92702608;21.75548091;5.175855483;5.198097486;5.533952774;6.358475394;4.211917514;5.175855483;31.39941121;34.49278974;28.53251318;26.23069074;24.27961441;34.49278974;19.81326283;19.03275151
507;2;17.74332697;30.04581537;4.933157461;5.416805735;5.192338086;6.675074679;4.791726713;4.933157461;35.52582384;19.65082016;20.44874866;17.22441174;25.63386888;19.65082016;17.48085759;16.27094203
508;0;34.61880857;29.53291402;5.579620462;3.698245817;5.325358419;4.594808661;3.649764193;5.579620462;12.08146851;30.1529065;16.63310978;30.47446926;24.59728722;30.1529065;18.08757145;18.17419395
509;2;17.46491566;31.48993597;4.573724228;5.67886539;5.536101964;6.726915374;3.774239805;4.573724228;36.22059233;19.59766861;20.65037006;21.51091975;23.71627862;19.59766861;20.15140138;17.97184886
510;2;17.16645622;33.67619435;3.341015691;6.204006495;5.376257559;7.173262818;4.289773755;3.341015691;42.42490133;26.20684597;15.31356922;28.28877805;30.06823349;26.20684597;29.14136556;15.68978357
511;0;23.56094823;24.8754186;4.682104379;5.129665102;5.888760582;5.822176802;4.460657066;4.682104379;24.86694459;40.64249264;24.20172003;26.05938388;26.62171883;40.64249264;23.42622969;16.98392399
512;1;30.22770934;26.58682176;5.253440623;4.296265037;4.375484038;5.835799854;4.252759431;5.253440623;25.0257618;19.88103562;19.48588405;29.40111693;25.96648769;19.88103562;24.59759354;16.08422147
513;1;22.59378022;26.63577666;6.299054548;4.033428881;5.772111538;5.167347797;3.809761889;6.299054548;17.67068513;21.85514209;26.34515255;22.15538627;25.80797295;21.85514209;22.5559201;18.54790148
514;2;16.11626168;19.1850476;5.037577325;5.254142452;4.682058621;6.833331517;4.253363362;5.037577325;37.66362149;32.98601594;28.01405403;26.63396241;30.35396537;32.98601594;16.39588283;19.03752116
515;1;31.43465629;28.77222768;5.449554791;4.105370683;4.855143123;5.406984559;4.235114828;5.449554791;20.20468389;19.73133227;18.75171758;41.17507098;35.20470767;19.73133227;22.0650308;16.6880424
516;2;24.81006789;33.43562997;4.727698621;5.250022922;6.27263327;5.710921686;5.07638116;4.727698621;23.58382837;21.15921463;21.31023101;29.82198694;24.60325424;21.15921463;23.48232458;15.92371448
517;1;20.97618631;28.69754723;5.912590294;4.485482861;5.271329907;5.825072702;5.270126884;5.912590294;24.90067386;20.70731742;21.53407557;22.16442969;22.64682008;20.70731742;31.14369186;18.09552519
518;1;31.79174478;28.62376491;5.535845271;3.989156133;4.674057429;5.411322136;4.549606606;5.535845271;20.25160913;18.45260987;18.37708966;20.93998845;25.89264525;18.45260987;18.03848264;17.77149881
519;2;22.74278445;37.8491344;4.837632161;5.286627445;5.786370616;6.037408582;5.370949711;4.837632161;27.41950426;19.50728917;13.22331734;24.74407621;20.98314295;19.50728917;27.07982162;17.00874057
520;1;19.43707468;30.19127076;6.329180223;4.363341774;6.322882811;5.164086632;4.990008929;6.329180223;17.63699261;18.53289288;26.45857735;26.32432456;26.39347429;18.53289288;26.57863262;16.41035016
521;2;23.22393474;16.88544649;4.872542206;4.961563253;4.886463604;6.38449141;4.311795496;4.872542206;31.73093243;29.3237337;32.50015167;35.49387032;19.67551846;29.3237337;24.72165426;15.36775849
522;1;25.39398502;39.84196814;5.521876988;4.612274492;5.649464237;5.395164649;4.077637373;5.521876988;20.07700346;22.75373583;8.262671499;24.34879655;16.04384721;22.75373583;12.66412778;16.34753202
523;1;18.08220472;27.07650737;6.21426247;4.322746871;5.001812861;5.900942795;4.369108251;6.21426247;25.79032774;26.49056191;20.57676234;27.75080132;27.69495453;26.49056191;24.89584805;16.23898755
524;2;18.48624305;34.99002942;4.696802097;5.614656679;5.901140317;6.433075603;3.69723223;4.696802097;32.35366359;18.48707211;18.42953073;22.93838578;27.11745315;18.48707211;18.7003076;18.21122493
525;2;13.02996916;14.74631163;4.22971982;5.818967238;4.485617648;7.439541091;3.289245988;4.22971982;46.31597351;36.78895396;32.3200311;25.46914872;25.03549221;36.78895396;22.49493298;14.86121107
526;1;26.91953093;28.2400552;6.009556553;4.082703958;6.180689314;4.764109242;4.469449879;6.009556553;13.66593874;20.06362121;27.03457317;23.79506492;32.23838153;20.06362121;22.51656983;17.12477771
527;1;29.03100902;35.66187511;6.295810507;3.60668973;6.091487194;4.15584756;3.935901875;6.295810507;8.240270817;24.34628479;15.13229928;20.09231925;27.79571591;24.34628479;22.10333335;16.0686311
528;2;17.05480634;18.0484539;4.975722595;5.272780784;5.179467561;6.629806168;3.988559102;4.975722595;34.92353169;33.54832194;31.77215161;18.242685;29.47740757;33.54832194;29.18677108;18.83217192
529;2;15.46179939;29.98075106;4.299728268;5.907374267;5.568687785;6.95720938;3.334266484;4.299728268;39.37196422;22.09693418;22.33357287;29.6641837;26.10060526;22.09693418;28.72723377;16.40356148
530;1;38.6549841;35.13661457;5.385102026;3.853394253;5.830077219;4.320890846;4.665839794;5.385102026;9.639299571;10.62821962;17.92748282;15.99169308;29.44062564;10.62821962;24.05701582;15.80872931
531;0;30.45095188;22.7897873;6.235377327;3.329874916;4.385941968;5.299492169;4.09444882;6.235377327;19.05381912;11.88004355;26.44302862;28.61107843;20.85327614;11.88004355;23.6436962;18.45496733
532;1;21.00230662;27.9108977;6.193438113;4.309259647;5.90956364;5.361642798;3.506533287;6.193438113;19.71641537;18.99513228;26.60430811;23.55370619;21.23597957;18.99513228;30.78747436;17.74673154
533;0;31.27615277;22.73447295;4.434677007;4.761167995;5.500337574;5.518660638;3.941856405;4.434677007;21.4248171;38.39620323;24.73469774;27.18973212;22.88172386;38.39620323;19.50530485;14.7696374
534;2;19.89309609;32.08965418;4.105217447;5.837792861;6.215819587;6.431085825;4.790138321;4.105217447;32.32806675;22.33471871;23.05787852;29.63338135;26.0419905;22.33471871;23.36450724;15.01241582
535;2;20.31872893;31.1135551;5.802781077;4.654798143;5.285127163;5.949494923;5.006944269;5.802781077;26.36569171;18.97054569;19.11775688;25.01078649;24.98166529;18.97054569;32.06861719;16.01834854
536;2;16.87037168;32.24725168;4.856781693;5.568332799;5.687233446;6.569526998;4.346910642;4.856781693;34.12788685;19.87978994;20.39553829;13.17959639;26.82095373;19.87978994;22.75480525;18.34204563
537;2;18.9190622;27.96459531;5.139281649;5.146961621;4.984347798;6.500325172;5.370247796;5.139281649;33.22342921;25.3818887;20.10233386;33.17156875;26.0399598;25.3818887;30.98336587;17.5042189
538;0;22.0705036;16.5027405;5.775021137;4.215178258;4.111333199;6.147070612;4.795387228;5.775021137;28.75567898;35.19157489;27.32093125;19.35114655;22.00381697;35.19157489;22.97585138;16.62798797
539;1;21.33393492;28.97967859;5.19214187;4.953331339;4.515535301;6.489143552;4.413806625;5.19214187;33.0781859;21.53558141;17.41417451;28.62147786;26.0450027;21.53558141;26.59529822;15.86943673
540;1;33.4554006;28.62128995;5.48578322;4.087599742;5.686963213;4.927806515;4.152194235;5.48578322;15.25247892;11.97805594;25.62042674;22.99793922;33.57358726;11.97805594;29.01335344;18.22990254
541;1;28.61247012;21.5046163;6.412956609;3.191418769;5.024171737;4.829681724;4.87862783;6.412956609;14.29502742;26.39464347;26.8203119;24.29984492;21.70732599;26.39464347;33.62221615;17.34552204
542;1;26.85641703;37.53593589;6.74409134;3.187505595;6.177171798;3.705405019;5.010829971;6.74409134;4.699228225;30.97812114;11.16121594;26.69610065;25.89371894;30.97812114;22.37958401;17.05966774
543;2;15.8528286;22.58740029;6.291751179;4.424968606;5.590814414;5.794518223;4.632972838;6.291751179;24.54564331;28.89755954;29.06568382;20.27544896;24.32502302;28.89755954;27.92257012;16.15444788
544;0;23.07879551;21.91106527;4.490694676;5.346157375;6.155879372;5.994299358;3.441264401;4.490694676;26.90082666;31.42811749;32.67228932;17.25092918;24.53679933;31.42811749;20.37595879;16.96006087
545;2;19.67926977;34.88557581;4.403440981;5.764041966;6.436056073;6.245853733;4.220778975;4.403440981;29.97989072;18.17240223;22.04472201;22.97867367;16.1359892;18.17240223;24.82623515;16.5831692
546;2;26.26755355;38.7026821;4.05252552;5.62661601;6.786335258;5.624254029;3.273493159;4.05252552;22.60143525;20.13203553;18.31809943;31.83112274;21.05959836;20.13203553;32.92102906;17.02643291
547;0;18.18020042;26.91718645;4.275079446;5.754167297;5.599899992;6.767203382;3.68652693;4.275079446;36.76424349;23.55121546;25.79130048;32.61269822;28.17944207;23.55121546;26.31950064;17.30012593
548;1;30.11083332;37.14222762;6.112937653;3.762794863;6.222537663;4.116187559;4.518564758;6.112937653;7.912201896;23.57172272;14.25995358;25.0679881;19.40195501;23.57172272;32.28128621;15.88991823
549;2;19.34197481;30.47699628;4.69841645;5.545547163;6.161611052;6.239073031;4.842021779;4.69841645;29.89523416;22.31945434;24.65285917;23.02573375;27.26992077;22.31945434;26.80328122;17.42542274
550;1;20.47887236;19.17710746;5.769521019;4.449212735;4.251752595;6.34983133;3.917139844;5.769521019;31.28955979;24.81014382;27.79978335;32.07827883;23.01691026;24.81014382;16.15724182;18.14833061
551;0;34.55363331;15.44133119;5.557051779;3.595463016;5.634620603;4.490367661;4.237188757;5.557051779;11.1326036;36.86630313;34.6703105;21.86905257;23.4063215;36.86630313;29.66373836;16.27772342
552;2;16.44557448;31.17629268;4.189730503;5.981842678;6.025023482;6.797109602;4.827302177;4.189730503;37.16990082;17.91620825;24.72231842;16.28788486;21.23066593;17.91620825;18.90398037;17.21933298
553;0;29.1881932;25.58097802;4.171426406;5.206378594;6.376340375;5.480913222;3.477484203;4.171426406;21.00961161;31.75888102;28.71846431;24.8000598;20.7014689;31.75888102;23.67409049;16.67500134
554;2;25.35848463;9.831200612;5.052545897;4.443358747;2.361091199;6.793803132;4.49746111;5.052545897;37.12496287;32.27303306;31.08942852;21.63337867;24.60875237;32.27303306;28.83249122;18.23608939
555;0;16.09451946;23.82629065;4.478627235;5.79910065;6.500854591;6.399289712;4.085824933;4.478627235;31.92011069;29.65920647;33.66646284;26.75554104;26.96476631;29.65920647;21.2088951;15.5853182
556;2;13.33294673;18.47725719;5.318642222;5.280107329;5.300515612;6.681925253;3.816631186;5.318642222;35.61732695;33.52168615;32.09607412;20.48320211;25.73387892;33.52168615;26.98327789;17.73830651
557;2;25.52681174;37.16188793;5.773298856;4.446876577;5.904288555;5.187524344;3.616296767;5.773298856;17.87961069;17.55218663;14.732692;14.42624325;19.60893678;17.55218663;31.44171092;18.08170473
558;1;31.94153061;32.57015351;5.733954714;4.00838025;6.001575044;4.597904532;4.18827245;5.733954714;12.10992796;15.9447718;21.18010891;29.5655651;27.83047752;15.9447718;21.14646809;18.09982156
559;1;29.76225685;30.28600542;6.025833675;3.965428711;6.493576838;4.338064002;4.763966142;6.025833675;9.788001153;13.63057376;28.0963074;29.21444618;22.38348182;13.63057376;24.26018114;18.09892
560;1;28.0079236;32.01053535;5.392954338;4.424388406;5.085286452;5.57595229;4.54008321;5.392954338;22.06044581;22.79181144;15.13558781;23.27903779;23.85349658;22.79181144;23.81857548;15.10559004
561;1;27.43359102;29.43695842;5.973801671;4.033570317;5.781419331;4.958005394;4.367955794;5.973801671;15.55101935;19.83256078;23.06152464;22.15467647;26.1308593;19.83256078;21.53413946;15.89985447
562;2;18.69306168;3.926465216;3.786978926;5.521881275;2.444296199;7.688507691;4.470872119;3.786978926;50.08235238;40.85259763;37.47603975;20.43433829;21.56154711;40.85259763;27.03281437;15.5109687
563;2;26.37976202;42.42500402;5.034891804;4.997844239;6.106099575;5.410784141;3.987383494;5.034891804;20.2457869;19.92641415;8.644809129;26.36812972;22.65539961;19.92641415;31.29318411;16.27738962
564;0;34.11986818;16.05955758;4.310700484;4.573872157;4.846583693;5.739476217;4.45291748;4.310700484;23.91078911;34.05262669;31.05086305;27.45780636;23.70127827;34.05262669;21.99011741;15.73709629
565;2;18.74071912;23.61024921;4.808599905;5.453376948;6.026616676;6.324586777;4.510534487;4.808599905;30.96959977;24.19378214;32.18687135;26.25671178;27.9309462;24.19378214;20.349481;19.24075528
566;0;28.88921747;25.66723975;4.382782237;5.089668407;6.722354395;5.059302388;4.838842371;4.382782237;16.56574252;40.3170473;28.25240587;22.21356689;29.32173344;40.3170473;24.22471347;16.56245326
567;2;16.96396556;31.92970638;2.612335203;6.552188882;6.403524101;7.069995227;4.306545211;2.612335203;40.95403438;21.27980012;25.52125148;30.66259257;27.65614633;21.27980012;32.96252726;18.30865226
568;1;34.25605454;20.04070377;6.206702905;2.905535852;4.988843207;4.484319677;4.429543367;6.206702905;11.07832484;24.71440674;28.60876167;25.51131484;24.39744994;24.71440674;27.36358759;17.35763049
569;1;28.42791625;24.66800378;5.631155841;4.25104157;5.465440812;5.406196673;5.418925866;5.631155841;20.19616434;14.85196097;29.04713224;25.04335003;23.53841078;14.85196097;23.33954693;19.08296307
570;2;22.42508281;15.50357975;5.511832376;4.568319097;5.161143567;6.010557611;4.058245373;5.511832376;27.09600467;28.74833677;35.69405141;27.80667459;29.70022959;28.74833677;22.45105105;18.58444987
571;2;11.37092896;27.09829426;3.157257664;6.593759026;5.961808309;7.510573001;5.390129361;3.157257664;47.37790867;21.39358829;29.3969569;26.48955258;17.11525518;21.39358829;30.58933201;16.66044391
572;2;9.628171662;25.00370823;5.457224632;5.451358853;5.395833053;6.805468956;4.292837147;5.457224632;37.28360958;32.42424266;24.76696654;29.06637372;29.37226838;32.42424266;21.84333358;15.71789086
573;2;16.30350964;31.03127529;2.17833361;6.718191158;6.642097556;7.144018347;4.019388173;2.17833361;42.00620001;19.14653389;29.09935747;24.47086053;21.16366671;19.14653389;25.31343432;17.93301852
574;0;23.77119088;22.48363739;4.792068887;5.123943979;6.016020953;5.864316124;3.688942107;4.792068887;25.35940547;29.82861054;31.35837589;23.58739158;35.12466629;29.82861054;28.50719413;17.59974601
575;1;16.04583485;34.83677699;4.533187272;5.822215506;5.515287286;6.890331196;5.043636502;4.533187272;38.44586586;14.62718749;17.86219892;27.20083874;23.13456575;14.62718749;29.02856149;18.31152429
576;1;14.62361114;32.43030081;6.350529556;4.63718217;6.005615904;5.705866909;4.96173214;6.350529556;23.52611906;19.82432026;21.60575111;24.10276996;29.64417671;19.82432026;22.47179846;17.10411561
577;1;22.09902766;35.31366717;6.137648855;4.350319795;6.075680088;5.130150666;3.246253847;6.137648855;17.28764773;19.56322225;17.73338043;22.17528633;21.32848072;19.56322225;26.35054543;18.67509624
578;1;15.01912164;29.07120029;6.345314996;4.750330431;6.820023371;5.373743096;2.982129738;6.345314996;19.84631674;13.28122591;33.32095919;20.08520486;22.48854325;13.28122591;27.7029925;16.54312417
579;2;21.863997;40.29066053;4.195714161;5.782658767;6.48704124;6.095192938;3.208353629;4.195714161;28.12057882;18.24448951;15.18107661;27.25786674;19.4732236;18.24448951;28.07622312;16.1376416
580;0;22.41335409;10.40794067;5.775382264;4.232390934;4.898636728;5.90978831;3.445966175;5.775382264;25.89479973;34.6876903;39.0195671;25.05377446;19.93875189;34.6876903;29.75350544;15.49947881
581;2;15.2677748;24.62057015;5.707555707;4.947180349;4.620525263;6.68283968;3.984452271;5.707555707;35.62954806;19.85117357;24.46913489;17.06426619;21.17201653;19.85117357;18.27543255;15.11424313
582;2;15.621804;12.99043431;4.24624325;5.677200568;4.637041704;7.23565278;4.944842986;4.24624325;43.32387302;36.23621623;35.22135807;27.17173288;25.37710478;36.23621623;26.58524519;16.44781869
583;1;26.1043194;29.76943265;6.321024859;3.777190164;5.966996132;4.646778112;4.553561039;6.321024859;12.5617487;22.37426205;22.91863114;27.13439877;33.05900461;22.37426205;25.3039013;18.12630804
584;0;11.26551203;31.54367509;5.050035196;5.773901407;6.538488045;6.38569043;5.090152315;5.050035196;31.74624414;31.18093589;23.65468437;21.63212394;24.2353195;31.18093589;20.04395543;15.19007995
585;0;24.51203519;30.22818397;6.812068811;3.169762576;5.203557182;4.749347556;3.910496822;6.812068811;13.52550408;23.56419139;17.46306435;20.29153432;25.63358534;23.56419139;28.31042964;19.31674728
586;2;23.93701817;17.42071013;3.858595607;5.400454393;3.848973686;7.050354616;4.238594598;3.858595607;40.67670209;31.25231434;26.85677987;11.59708624;31.10723533;31.25231434;10.50068576;16.87910239
587;1;18.28371548;33.4229465;5.69955242;5.110331769;6.711326316;5.619556968;3.346173819;5.69955242;22.54862239;10.03033531;27.90257458;22.22244302;28.50184031;10.03033531;22.81716926;17.35811259
588;0;40.29023434;18.3124512;5.204983093;3.473964544;5.637627796;4.081683783;4.940710805;5.204983093;7.629344374;37.1771385;30.44143552;26.56060599;21.06453613;37.1771385;24.64818817;15.85000143
589;2;18.54015552;18.42123468;4.604623171;5.314476201;3.839937816;7.112813725;4.470219747;4.604623171;41.56132096;32.20143458;25.49868527;27.73375644;28.1440757;32.20143458;17.48609871;16.85709432
590;2;20.90053902;33.75251585;5.115381892;5.117587589;5.192893581;6.278378215;4.68903594;5.115381892;30.38723488;22.15304619;14.46356465;37.7441496;22.74354976;22.15304619;25.46163671;15.19643172
591;1;29.24942201;34.91196338;5.582130978;4.126550529;5.067608001;5.196277965;5.185097746;5.582130978;17.97050656;30.27838292;8.749749185;25.501639;27.43784813;30.27838292;28.57924672;18.12300172
592;2;21.90168658;41.1727448;5.165582963;5.184797168;5.88680934;5.913403425;4.31142471;5.165582963;25.93754193;15.00948503;10.82889364;20.95815931;23.09813265;15.00948503;27.33122306;18.11565935
593;0;24.14507915;9.414950781;5.715980318;4.184780557;5.150450267;5.717468444;5.23074393;5.715980318;23.65864728;34.27457989;41.5951227;27.16968215;29.49444398;34.27457989;22.41692181;17.4178628
594;0;26.39585562;15.41099245;5.129380533;4.482017973;3.759423313;6.402930573;4.443581112;5.129380533;31.96672179;26.87030278;29.74695259;20.79057476;27.77084204;26.87030278;20.50761895;17.5797958
595;2;3.48818937;19.76449524;3.862016622;6.525123386;3.92476901;8.40407168;4.995069326;3.862016622;61.59762268;23.14400701;28.64195074;27.63343737;21.15336494;23.14400701;30.65077255;15.52499684
596;0;32.56241056;14.72766824;5.964867178;3.094707059;3.05447839;5.583533481;5.173261254;5.964867178;22.14504801;26.31687057;27.33555894;25.70815559;13.68077192;26.31687057;24.90150981;18.54396076
597;1;33.27812201;29.71523926;4.56790516;4.592964539;4.188113563;5.987537116;3.893549155;4.56790516;26.81980258;20.29317206;14.44110074;27.25701717;25.67681216;20.29317206;30.95277357;17.04512519
598;2;28.4378653;19.011626;4.671516923;4.787463807;4.616266326;6.223415966;3.96460794;4.671516923;29.70010816;24.1847847;29.55655834;31.83645264;28.51600083;24.1847847;19.71926251;18.05272757
599;1;30.01987808;27.9262485;5.547623449;4.236755538;5.580983757;5.212981177;3.75852597;5.547623449;18.14437463;15.85291745;25.03288296;28.5867455;30.07006235;15.85291745;20.80083254;16.16870525
600;1;22.19930746;36.91145283;5.996283652;4.40252113;5.732699711;5.313162537;4.611599042;5.996283652;19.19889801;24.39279805;12.14853646;20.45879316;18.84654732;24.39279805;24.03863208;17.10167909
601;2;20.18519461;35.81994885;4.630996939;5.681629384;6.693577381;6.033408152;3.415328405;4.630996939;27.3712158;12.82102673;24.07523045;23.82098479;27.67811537;12.82102673;23.53707514;17.60548207
602;1;35.48027551;38.75626086;6.18823866;3.356500254;6.52139005;3.251098332;3.96493155;6.18823866;1.538842237;15.05655716;16.16178533;25.82692316;22.60808999;15.05655716;28.49434437;16.14475685
603;1;11.65822186;30.74207358;5.749494141;5.218306793;5.318112301;6.60679281;3.994246553;5.749494141;34.61891311;22.17690676;19.6831525;24.95160494;19.24004874;22.17690676;19.17489583;15.64268754
604;0;9.273384986;26.53353415;5.485672397;5.503682014;6.047825705;6.504273514;4.528272521;5.485672397;33.27477582;35.71493452;25.6158317;21.14605447;25.4533056;35.71493452;35.92366047;15.94771704
605;0;25.92909771;18.7174283;5.032299912;4.663832862;4.679501123;6.137431079;3.452457414;5.032299912;28.63726212;29.9232457;28.57747206;25.31339264;24.95351642;29.9232457;25.66993352;15.23000222
606;1;25.55668776;31.45093613;6.35527657;3.760255134;5.944465797;4.604277739;4.46246274;6.35527657;12.16857537;25.84188611;19.56027465;24.99992838;25.07674576;25.84188611;26.90579156;15.80394472
607;2;25.74903403;29.5564275;5.450319055;4.632382157;5.820266157;5.491067163;4.152336176;5.450319055;21.12102046;18.80130308;23.87448066;25.49595853;26.22368621;18.80130308;30.4431563;18.81372099
608;2;16.9781165;14.81409835;5.11268074;5.060872718;3.988540031;6.948084112;3.914002325;5.11268074;39.2450747;34.7679246;29.95022893;29.08429434;29.84348404;34.7679246;19.69307826;17.7761611
609;2;21.37911763;35.26029506;4.104275173;5.715205825;5.666726106;6.512518607;3.266506615;4.104275173;33.38210048;23.22327896;15.15789339;31.06066246;24.74216543;23.22327896;29.62913607;16.59231509
610;1;25.58442774;30.36528334;6.852485966;3.30656693;6.601787833;3.789709757;3.031090228;6.852485966;5.33110191;18.66224643;27.14024043;25.27535526;23.08394501;18.66224643;23.95310539;16.73753731
611;0;18.93660777;23.263523;4.788347376;5.398652492;5.898450049;6.295183549;4.087363455;4.788347376;30.59853779;30.38744094;29.93510682;27.02501653;21.46646795;30.38744094;21.43258825;18.618739
612;0;28.37160381;15.42512245;6.076278303;3.413582106;3.350766026;5.817567779;4.778231995;6.076278303;24.81329673;24.02870432;28.46796022;28.04820202;20.46740937;24.02870432;23.64981958;17.76182906
613;1;23.44095928;29.75907997;5.27844071;4.822260708;5.092319576;6.079042416;4.232341055;5.27844071;27.92395856;20.6727306;19.2628002;20.93551746;19.79219194;20.6727306;28.61340748;15.23280524
614;1;38.14577327;29.67939915;6.246799235;2.668045944;5.792797305;3.324109043;4.667529098;6.246799235;2.018902802;24.04177971;20.30918141;28.97541742;20.37453372;24.04177971;25.22384067;17.64593829
615;1;32.01756813;31.61008728;5.627121203;3.993611463;5.387886487;4.9781929;3.711298595;5.627121203;15.75160642;18.33523585;18.14821624;25.5725781;17.91991323;18.33523585;34.9564352;16.45423516
616;0;26.34963504;15.0238244;5.646129197;4.162677418;5.04160396;5.65578432;3.750775431;5.646129197;22.95709814;28.17516901;35.41451009;19.71647331;20.87032484;28.17516901;20.74770307;16.12374808
617;2;25.34662712;5.437880923;4.226440118;4.966775734;2.692555088;7.113069474;4.188483515;4.226440118;41.56495922;34.34442816;37.35542247;28.32237242;27.45045434;34.34442816;26.97765997;16.11711251
618;0;29.76001022;18.12698608;4.657194999;4.771304774;6.250585242;5.188043135;3.569991394;4.657194999;17.88499344;39.17235372;35.08778263;23.16173831;24.92513808;39.17235372;28.18195304;16.13147388
619;2;23.29588975;9.323831628;4.751586218;4.84826322;3.509174804;6.842994068;2.948301294;4.751586218;37.79576968;33.84411689;35.05699024;25.04867271;32.95909529;33.84411689;34.69917012;16.4888671
620;0;38.40819358;16.45664415;5.434355394;3.236280673;4.325871974;4.862702567;3.728099937;5.434355394;14.61507813;33.95706474;27.22237371;28.04530532;28.50490728;33.95706474;18.31881516;19.23719979
621;0;18.73175009;32.12595857;4.382766926;5.688312903;6.179414692;6.260366548;3.490732533;4.382766926;30.16139119;33.87276112;19.24312139;30.33423364;26.74606829;33.87276112;24.23237115;18.97117492
622;1;22.32494175;36.984506;5.762585977;4.793904701;6.599469389;5.190166904;3.567217789;5.762585977;17.90703436;12.95535448;21.16713266;21.72875851;32.38612975;12.95535448;25.78030517;19.5679706
623;2;25.90733576;14.11421565;4.975504034;4.674813903;4.50988696;6.289569919;3.840082929;4.975504034;30.52789164;28.25816856;34.30895011;14.9652178;30.69316213;28.25816856;27.26211911;17.76714085
624;1;10.95331972;40.77737541;5.462467796;5.678720612;6.467008191;6.363898793;3.604811925;5.462467796;31.46840971;14.31613069;16.19670505;23.31981251;26.77853833;14.31613069;23.95492788;18.64698514
625;2;16.9939801;32.76761464;4.257252907;5.918135198;5.986460424;6.717950876;4.414928081;4.257252907;36.10006585;19.07107344;21.97839327;27.89618854;31.15826148;19.07107344;18.54669546;15.72436319
626;2;26.92551199;24.55218873;4.016262248;5.385730933;5.472919354;6.312985129;5.250856932;4.016262248;30.82298311;21.6064603;27.96551872;29.43732302;27.87932893;21.6064603;27.04754926;17.57070607
627;1;33.38290826;32.04394164;5.292661275;4.187384624;5.271684749;5.151904478;4.576262704;5.292661275;17.51132162;17.39243179;17.25508293;27.1158709;19.14674937;17.39243179;24.89759353;15.67471501
